sample,subject,condition,mmse
6,116,two_back,1.8558462764511414
7,116,two_back,1.905574582834742
8,116,two_back,1.9046571693382517
9,116,two_back,1.849430233715642
10,116,two_back,1.6005568476354861
0,116,no_back,1.7896635146739819
1,116,no_back,1.79306334972673
2,116,no_back,1.7546162497650277
3,116,no_back,1.8084019430831553
4,116,no_back,1.8099332308351217
5,116,no_back,1.7454921056985038
6,116,no_back,1.8190858924979498
7,116,no_back,1.8175808236083701
8,116,no_back,1.771539561456443
9,116,no_back,1.7885570753725564
10,116,no_back,1.771217555459963
0,117,two_back,1.45196122367509
1,117,two_back,1.5847315931297865
2,117,two_back,1.6568932323182228
3,117,two_back,1.6088102410741623
4,117,two_back,1.6165937605323242
5,117,two_back,1.5792091146407843
6,117,two_back,1.6146779175956019
7,117,two_back,1.6091953853001886
8,117,two_back,1.6254630141407298
9,117,two_back,1.6739361718706094
10,117,two_back,1.5350265214369174
0,117,no_back,1.6663956522721646
1,117,no_back,1.6157972990143374
2,117,no_back,1.540470706651353
3,117,no_back,1.5659430495814324
4,117,no_back,1.660155473685557
5,117,no_back,1.7408786409523112
6,117,no_back,1.7765139560559737
7,117,no_back,1.5717826616588706
8,117,no_back,1.5542089527484844
9,117,no_back,1.71632935386035
10,117,no_back,1.679208854975057
0,118,two_back,1.6566369652305615
1,118,two_back,1.7202678353966065
2,118,two_back,1.7782677249631667
3,118,two_back,1.8130613886524798
4,118,two_back,1.7439881585448196
5,118,two_back,1.733112987855024
6,118,two_back,1.7616938100777204
7,118,two_back,1.7858516882876478
8,118,two_back,1.7927184114369523
9,118,two_back,1.7216851658199854
10,118,two_back,1.6622900225513664
0,118,no_back,1.7220942466262608
1,118,no_back,1.7532907011180439
2,118,no_back,1.7415056626663572
3,118,no_back,1.7572938680036148
4,118,no_back,1.8058252082581752
5,118,no_back,1.742993424401131
6,118,no_back,1.7281151563653891
7,118,no_back,1.741157327259319
8,118,no_back,1.7934249218873983
9,118,no_back,1.8024454285070488
10,118,no_back,1.6743335126684848
0,119,two_back,1.8109715194837537
1,119,two_back,1.7350381195725462
2,119,two_back,1.6175027502183497
3,119,two_back,1.6208569468198113
4,119,two_back,1.750481337943036
5,119,two_back,1.7874376622478225
6,119,two_back,1.7254016030930632
7,119,two_back,1.627472287571393
8,119,two_back,1.6740360123497284
9,119,two_back,1.7381157261805344
10,119,two_back,1.785983711287713
0,119,no_back,1.8015510984610286
1,119,no_back,1.8003994753067767
2,119,no_back,1.723245210509565
3,119,no_back,1.5394029605661776
4,119,no_back,1.5910833763399361
5,119,no_back,1.6208408867038313
6,119,no_back,1.7153214654413447
7,119,no_back,1.673158495991246
8,119,no_back,1.570267414806383
9,119,no_back,1.583943329570336
10,119,no_back,1.541468499538948
0,120,two_back,1.369266834341161
1,120,two_back,1.7292854475541672
2,120,two_back,1.687865068584857
3,120,two_back,1.5971249134422598
4,120,two_back,1.7127464353326445
5,120,two_back,1.830632212819297
6,120,two_back,1.802376540074622
7,120,two_back,1.629758359061469
8,120,two_back,1.5835429571573478
9,120,two_back,1.6720390630105662
10,120,two_back,1.383803914439356
0,120,no_back,1.8105934857771375
1,120,no_back,1.7378687589744017
2,120,no_back,1.6635096417523687
3,120,no_back,1.6882544641817625
4,120,no_back,1.6718541016064825
5,120,no_back,1.7127806152185423
6,120,no_back,1.844244356861796
7,120,no_back,1.8096802389769413
8,120,no_back,1.7770004383062792
9,120,no_back,1.6850606250741504
10,120,no_back,1.7529411035696918
0,121,two_back,1.4018759850885638
1,121,two_back,1.255174664267596
2,121,two_back,1.434880130807262
3,121,two_back,1.4540499967967522
4,121,two_back,1.1648101726233362
5,121,two_back,1.2018266767177281
6,121,two_back,1.1585309848244674
7,121,two_back,1.5089445897140707
8,121,two_back,1.4542269404452406
9,121,two_back,1.1917881940112773
10,121,two_back,1.0548322752844532
0,121,no_back,1.204380202566276
1,121,no_back,1.295380989164521
2,121,no_back,1.5221857031455912
3,121,no_back,1.576611843577998
4,121,no_back,1.6720964996084198
5,121,no_back,1.6838516130329906
6,121,no_back,1.6918275341231133
7,121,no_back,1.6064850520464988
8,121,no_back,1.3303926305125218
9,121,no_back,1.2590219853406994
10,121,no_back,1.1927162868317958
0,122,two_back,1.5593063401727194
1,122,two_back,1.6267434445333897
2,122,two_back,1.818335517483381
3,122,two_back,1.7203919286943188
4,122,two_back,1.7670381943514963
5,122,two_back,1.7711713118089818
6,122,two_back,1.7080508232939855
7,122,two_back,1.763772005583794
8,122,two_back,1.7694694215715359
9,122,two_back,1.8012271627983718
10,122,two_back,1.687416581444041
0,122,no_back,1.7204549250139396
1,122,no_back,1.6504716920028066
2,122,no_back,1.6369520316862118
3,122,no_back,1.6584519776556446
4,122,no_back,1.7047323092855922
5,122,no_back,1.7583863480937774
6,122,no_back,1.7917255760931061
7,122,no_back,1.7489159198072772
8,122,no_back,1.7152493585071868
9,122,no_back,1.777329009783171
10,122,no_back,1.7813189011102093
0,123,two_back,0.893072521722224
1,123,two_back,1.46056745967825
2,123,two_back,1.546512100358235
3,123,two_back,1.4968226215315548
4,123,two_back,1.5060322556072858
5,123,two_back,1.378191954273385
6,123,two_back,1.2213142451024894
7,123,two_back,1.2418085780610613
8,123,two_back,1.4414450716503038
9,123,two_back,1.3178184190835815
10,123,two_back,0.9346693542684662
0,123,no_back,1.1357064130743504
1,123,no_back,0.9124404391073524
2,123,no_back,0.8347091444652087
3,123,no_back,0.8884196081896958
4,123,no_back,1.1264924862932049
5,123,no_back,1.535633208325503
6,123,no_back,1.5550404571621237
7,123,no_back,1.3486457851872629
8,123,no_back,1.1753199082551675
9,123,no_back,1.3021418239641744
10,123,no_back,1.5132806766594136
0,124,two_back,1.5916123796771597
1,124,two_back,1.6906895000504156
2,124,two_back,1.7358226018642717
3,124,two_back,1.7659089361268479
4,124,two_back,1.6102817080299472
5,124,two_back,1.6291581281000915
6,124,two_back,1.771702903442226
7,124,two_back,1.8272313210276303
8,124,two_back,1.7121930174276383
9,124,two_back,1.5909324680179515
10,124,two_back,1.5409241986564444
0,124,no_back,1.5629613894093082
1,124,no_back,1.685118029600494
2,124,no_back,1.7495391920333434
3,124,no_back,1.8071169954429336
4,124,no_back,1.8126487383610597
5,124,no_back,1.751638369755807
6,124,no_back,1.745537459524658
7,124,no_back,1.7845491902344257
8,124,no_back,1.791881090967222
9,124,no_back,1.7858610709763079
10,124,no_back,1.6114401332518626
0,125,two_back,1.7286330579842162
1,125,two_back,1.657734170841685
2,125,two_back,1.758733371086557
3,125,two_back,1.7146739951408387
4,125,two_back,1.7829785840004768
5,125,two_back,1.8298066529849601
6,125,two_back,1.7437818709521533
7,125,two_back,1.7308493924801605
8,125,two_back,1.7232640662784549
9,125,two_back,1.7995865782391318
10,125,two_back,1.8705654083470151
0,125,no_back,1.6791625547912006
1,125,no_back,1.6779318617392052
2,125,no_back,1.6165833357192885
3,125,no_back,1.6607382967602797
4,125,no_back,1.7263861723368996
5,125,no_back,1.750407208373686
6,125,no_back,1.7712768572183866
7,125,no_back,1.7692115840135088
8,125,no_back,1.7078194202841508
9,125,no_back,1.7706636634098327
10,125,no_back,1.7116370288186071
0,126,two_back,1.4985383425451735
1,126,two_back,1.5206579184994062
2,126,two_back,1.51062190245395
3,126,two_back,1.5503039817349926
4,126,two_back,1.5649417307541587
5,126,two_back,1.3881972164743546
6,126,two_back,1.3288884915293633
7,126,two_back,1.418251754837093
8,126,two_back,1.5461350348012097
9,126,two_back,1.564473107066014
10,126,two_back,1.574089843840666
0,126,no_back,1.5904644519874216
1,126,no_back,1.4945221696007027
2,126,no_back,1.4686668704227617
3,126,no_back,1.5011119283926693
4,126,no_back,1.4815090436219418
5,126,no_back,1.5287264093349713
6,126,no_back,1.5097082520077594
7,126,no_back,1.3452442521530634
8,126,no_back,1.371730109645182
9,126,no_back,1.4753305966362416
10,126,no_back,1.5619424275982199
0,127,two_back,1.2395038733183148
1,127,two_back,1.5430834854349758
2,127,two_back,1.8263028013294869
3,127,two_back,1.7534450022403953
4,127,two_back,1.5694776860237116
5,127,two_back,1.1988432762348382
6,127,two_back,1.0252574872069735
7,127,two_back,1.212908450406852
8,127,two_back,1.655490491788626
9,127,two_back,1.5311163491171578
10,127,two_back,1.2320107053946605
0,127,no_back,1.4792833908068033
1,127,no_back,1.24294472906809
2,127,no_back,1.1828723383441786
3,127,no_back,1.1711809797279427
4,127,no_back,1.067076809524831
5,127,no_back,1.17753637418626
6,127,no_back,1.4521123241301641
7,127,no_back,1.115159229493228
8,127,no_back,0.975431240146087
9,127,no_back,0.9937314069837563
10,127,no_back,1.2015891345144925
0,128,two_back,1.6287194952005268
1,128,two_back,1.6758075554528125
2,128,two_back,1.6566319791738033
3,128,two_back,1.7466684847996374
4,128,two_back,1.7727384333764684
5,128,two_back,1.8238330393431699
6,128,two_back,1.8058584651383123
7,128,two_back,1.7766587914104264
8,128,two_back,1.735422540426405
9,128,two_back,1.781826793236694
10,128,two_back,1.6795109938589754
0,128,no_back,1.716504289356086
1,128,no_back,1.7229292692727824
2,128,no_back,1.7290465942240898
3,128,no_back,1.7419243910415194
4,128,no_back,1.7046461446472407
5,128,no_back,1.7123572552873678
6,128,no_back,1.6562234699291423
7,128,no_back,1.7874798742870532
8,128,no_back,1.7607525256694272
9,128,no_back,1.7649952935306632
10,128,no_back,1.7008594316961603
0,129,two_back,1.4105860955128424
1,129,two_back,1.4782593086101812
2,129,two_back,1.583465182689549
3,129,two_back,1.5129155575142392
4,129,two_back,1.689315180451374
5,129,two_back,1.6024710733681795
6,129,two_back,1.625922563324755
7,129,two_back,1.5334148069961904
8,129,two_back,1.5488353463148368
9,129,two_back,1.6720377078154103
10,129,two_back,1.484533670651608
0,129,no_back,1.3660470681741241
1,129,no_back,1.5164844378815308
2,129,no_back,1.6242241740438266
3,129,no_back,1.666474855354505
4,129,no_back,1.5231323651316309
5,129,no_back,1.6611042213552283
6,129,no_back,1.7412380564657988
7,129,no_back,1.6726272091709062
8,129,no_back,1.6353316621501786
9,129,no_back,1.590822555899654
10,129,no_back,1.3558567613254977
0,130,two_back,1.2245522466051089
1,130,two_back,1.4986749580576948
2,130,two_back,1.8229702058381965
3,130,two_back,1.901780388591508
4,130,two_back,1.8110118459608735
5,130,two_back,1.7337816167390976
6,130,two_back,1.790216729662946
7,130,two_back,1.7827799117791057
8,130,two_back,1.8286337820633713
9,130,two_back,1.7379675282277531
10,130,two_back,1.404510723290029
0,130,no_back,1.7425782876668507
1,130,no_back,1.8034845382963318
2,130,no_back,1.8051681479134876
3,130,no_back,1.7036583077083478
4,130,no_back,1.695666842035684
5,130,no_back,1.575184433955561
6,130,no_back,1.6130569684410438
7,130,no_back,1.7740758074590965
8,130,no_back,1.7762956058659867
9,130,no_back,1.780875879082456
10,130,no_back,1.64239068069013
0,131,two_back,1.0833219678376016
1,131,two_back,1.0673594608770836
2,131,two_back,0.8704065937026225
3,131,two_back,0.9609332078655649
4,131,two_back,0.9986997684093925
5,131,two_back,0.7811640495568559
6,131,two_back,0.841218785740981
7,131,two_back,0.8328716476784914
8,131,two_back,0.9816849792105782
9,131,two_back,1.01847180093185
10,131,two_back,1.0999777002786977
0,131,no_back,0.9646881233981536
1,131,no_back,1.313220841853576
2,131,no_back,1.559850602084947
3,131,no_back,1.01157530884977
4,131,no_back,0.7856270470749258
5,131,no_back,0.9186164660465297
6,131,no_back,1.0629952961542335
7,131,no_back,0.9014414610520224
8,131,no_back,0.788848887717457
9,131,no_back,0.7848977220042223
10,131,no_back,0.6432368232606738
0,132,two_back,1.4348286179844107
1,132,two_back,1.5782027710160715
2,132,two_back,1.62361282871262
3,132,two_back,1.6009541900631263
4,132,two_back,1.5481341907580968
5,132,two_back,1.5168141300860267
6,132,two_back,1.630361013647856
7,132,two_back,1.6249966076181082
8,132,two_back,1.6152150014511644
9,132,two_back,1.4835754423725462
10,132,two_back,1.3825448634154167
0,132,no_back,1.5598884857388384
1,132,no_back,1.625318519278853
2,132,no_back,1.6418856812986915
3,132,no_back,1.6389412522421853
4,132,no_back,1.584711255776426
5,132,no_back,1.5945122622174248
6,132,no_back,1.6372043915689238
7,132,no_back,1.6794697379519383
8,132,no_back,1.5845294802680556
9,132,no_back,1.6063305716617917
10,132,no_back,1.5754265370254
0,133,two_back,1.2779408798757377
1,133,two_back,1.2461293579198405
2,133,two_back,1.3820197142867174
3,133,two_back,1.281146095558782
4,133,two_back,1.1302008537434105
5,133,two_back,1.0240521031393865
6,133,two_back,1.2151140469278268
7,133,two_back,1.4191083185866122
8,133,two_back,1.1363453541553143
9,133,two_back,0.9716003281439957
10,133,two_back,0.8506854793519282
0,133,no_back,0.977561844216553
1,133,no_back,1.0385755188890016
2,133,no_back,1.0084962315645736
3,133,no_back,1.0813090445104285
4,133,no_back,1.1296652207175677
5,133,no_back,1.3799206643038713
6,133,no_back,1.3912542746435417
7,133,no_back,1.4144150739325452
8,133,no_back,1.3991664973228104
9,133,no_back,1.3910464270872027
10,133,no_back,1.3584611298771867
0,134,two_back,1.7211000232761473
1,134,two_back,1.7702052367275873
2,134,two_back,1.8660026809214203
3,134,two_back,1.8348914670855156
4,134,two_back,1.8566893018204285
5,134,two_back,1.9146375618027798
6,134,two_back,1.8731385847989532
7,134,two_back,1.8837935212897914
8,134,two_back,1.8333136024639582
9,134,two_back,1.838644027062744
10,134,two_back,1.8046202506190496
0,134,no_back,1.7962790436432965
1,134,no_back,1.8243702303339626
2,134,no_back,1.7984991183878623
3,134,no_back,1.7892376444192157
4,134,no_back,1.7591098532741558
5,134,no_back,1.756785988298502
6,134,no_back,1.7960875760487371
7,134,no_back,1.8835030533241988
8,134,no_back,1.806941790286598
9,134,no_back,1.758970193050153
10,134,no_back,1.704069496986261
0,135,two_back,1.3974358159211517
1,135,two_back,1.4215882834533342
2,135,two_back,1.423667260278706
3,135,two_back,1.4029632503225635
4,135,two_back,1.5064213848334622
5,135,two_back,1.0717491408052153
6,135,two_back,1.2056026451228137
7,135,two_back,1.3691777517286214
8,135,two_back,1.4990478826367448
9,135,two_back,1.5474529164413156
10,135,two_back,1.438507812980538
0,135,no_back,1.4710546994664124
1,135,no_back,1.521157433554762
2,135,no_back,1.5780983897179728
3,135,no_back,1.555972245430267
4,135,no_back,1.2709902505081332
5,135,no_back,1.1610249859030741
6,135,no_back,1.2755269443847028
7,135,no_back,1.2491269487972196
8,135,no_back,1.3037366185188344
9,135,no_back,1.1601513781940964
10,135,no_back,1.0835475174583606
0,136,two_back,1.5933700387031895
1,136,two_back,1.607854169883015
2,136,two_back,1.3226592786191267
3,136,two_back,1.2347212355961628
4,136,two_back,1.3355734378734039
5,136,two_back,1.4772751321515905
6,136,two_back,1.440920660434233
7,136,two_back,1.2095389754495491
8,136,two_back,1.2098442547882826
9,136,two_back,1.4823813209261398
10,136,two_back,1.6696718272266253
0,136,no_back,1.72630391066269
1,136,no_back,1.645367479482707
2,136,no_back,1.601355246069423
3,136,no_back,1.5089085833699003
4,136,no_back,1.5809644221728958
5,136,no_back,1.683709025265364
6,136,no_back,1.6334481396570584
7,136,no_back,1.4656273710231096
8,136,no_back,1.3793928759263498
9,136,no_back,1.5218892576753935
10,136,no_back,1.758358042594056
0,137,two_back,1.4623088477736639
1,137,two_back,1.7266793681301726
2,137,two_back,1.7321059235430596
3,137,two_back,1.7143037912877432
4,137,two_back,1.7596220439892405
5,137,two_back,1.7287205053205679
6,137,two_back,1.7012716741542484
7,137,two_back,1.7107755138853804
8,137,two_back,1.6942193292069252
9,137,two_back,1.682524955453715
10,137,two_back,1.4934047993064992
0,137,no_back,1.7423408965350389
1,137,no_back,1.7080402175200777
2,137,no_back,1.655000052505905
3,137,no_back,1.6275698220928037
4,137,no_back,1.7267177553008908
5,137,no_back,1.7981612862344656
6,137,no_back,1.7508387761823654
7,137,no_back,1.6798254591646813
8,137,no_back,1.6954544242888208
9,137,no_back,1.7601303755584017
10,137,no_back,1.7834371669339297
0,138,two_back,1.475467524089643
1,138,two_back,1.575809789359452
2,138,two_back,1.6805653478341782
3,138,two_back,1.7051190809275254
4,138,two_back,1.659622330801817
5,138,two_back,1.5601620488255936
6,138,two_back,1.5014334314054687
7,138,two_back,1.6304137500456606
8,138,two_back,1.7019580230682911
9,138,two_back,1.6388349013795358
10,138,two_back,1.4895804954266205
0,138,no_back,1.6620906550996812
1,138,no_back,1.5369752034634954
2,138,no_back,1.4583788380920317
3,138,no_back,1.4772345744764483
4,138,no_back,1.6158883137098197
5,138,no_back,1.6503421998058867
6,138,no_back,1.6068737912539666
7,138,no_back,1.5267455912032943
8,138,no_back,1.482970394564149
9,138,no_back,1.5808359034693473
10,138,no_back,1.6949359366000367
0,139,two_back,1.5908663551380122
1,139,two_back,1.7270966086436343
2,139,two_back,1.6608477575896208
3,139,two_back,1.6200100601436975
4,139,two_back,1.7726896821163909
5,139,two_back,1.793245855556713
6,139,two_back,1.7570966843178335
7,139,two_back,1.6880394174836284
8,139,two_back,1.7868857104232019
9,139,two_back,1.7445785310179425
10,139,two_back,1.7349307531858402
0,139,no_back,1.7862336953757136
1,139,no_back,1.8311369037702085
2,139,no_back,1.8551236286439499
3,139,no_back,1.8224741870961418
4,139,no_back,1.736088944087317
5,139,no_back,1.7488510378764741
6,139,no_back,1.7998935741873154
7,139,no_back,1.7581584861019954
8,139,no_back,1.804999054245048
9,139,no_back,1.6831392928680673
10,139,no_back,1.7173014123864796
0,140,two_back,1.2777903764309617
1,140,two_back,1.372198092786413
2,140,two_back,1.5966825294718352
3,140,two_back,1.5428350419128671
4,140,two_back,1.5520803412205424
5,140,two_back,1.6331785623106818
6,140,two_back,1.5056975799798955
7,140,two_back,1.4733653300748384
8,140,two_back,1.5226670344287374
9,140,two_back,1.5124858689116158
